trip_id,passenger_id,entry_station,exit_station,trip_datetime,fare
14541,966,1,7,2024-01-05 21:32:00,12.7
14542,637,1,8,2024-01-15 11:37:00,56.11
14543,1267,10,8,2024-03-13 06:06:00,14.03
14544,1459,7,3,2024-01-11 16:32:00,35.7
14545,478,2,5,2024-02-11 07:42:00,54.06
14546,1519,4,2,2024-02-17 10:13:00,58.91
14547,347,6,4,2024-01-24 10:02:00,37.7
14548,1381,2,3,2024-03-28 21:58:00,51.19
14549,1507,5,10,2024-03-17 13:38:00,13.92
14550,1231,1,2,2024-01-12 10:32:00,23.45
14551,111,2,8,2024-01-18 13:16:00,59.38
14552,534,7,8,2024-03-03 17:10:00,48.22
14553,1126,10,1,2024-03-09 11:56:00,30.18
14554,1908,9,2,2024-02-10 14:09:00,21.87
14555,369,10,2,2024-03-16 19:38:00,55.86
14556,1123,1,5,2024-03-14 08:38:00,37.42
14557,1973,2,8,2024-01-01 06:07:00,57.84
14558,767,10,2,2024-03-14 20:28:00,10.43
14559,923,5,4,2024-03-21 14:30:00,41.39
14560,1039,3,2,2024-02-29 12:35:00,49.58
14561,237,5,6,2024-02-16 06:22:00,30.54
14562,1452,5,3,2024-01-03 10:17:00,23.42
14563,624,3,9,2024-02-13 17:09:00,45.25
14564,339,10,3,2024-02-06 10:44:00,12.59
14565,1311,10,1,2024-02-07 10:42:00,41.83
14566,1090,5,4,2024-01-23 08:12:00,46.07
14567,2000,8,9,2024-01-05 21:31:00,16.73
14568,564,5,2,2024-02-05 18:57:00,21.07
14569,376,8,9,2024-03-11 15:20:00,49.82
14570,449,1,6,2024-01-02 19:39:00,43.06
14571,1136,8,6,2024-03-08 16:09:00,57.38
14572,1001,3,5,2024-03-17 10:49:00,28.58
14573,1941,9,8,2024-02-23 14:01:00,48.0
14574,89,7,10,2024-02-24 14:27:00,40.69
14575,233,7,5,2024-02-05 10:46:00,21.73
14576,1477,8,1,2024-01-11 15:04:00,26.89
14577,1851,6,2,2024-01-06 17:49:00,57.49
14578,904,8,6,2024-03-01 22:53:00,28.87
14579,1329,3,4,2024-02-17 22:53:00,32.61
14580,784,3,7,2024-03-19 07:56:00,39.23
14581,172,10,7,2024-01-31 11:14:00,29.4
14582,1578,3,6,2024-01-25 20:33:00,31.72
14583,76,8,1,2024-01-16 12:49:00,43.47
14584,1477,2,7,2024-03-12 20:33:00,12.54
14585,502,4,3,2024-01-30 09:27:00,25.29
14586,1906,6,9,2024-02-21 14:57:00,48.98
14587,160,8,1,2024-02-11 06:13:00,54.1
14588,114,8,2,2024-02-07 19:02:00,15.62
14589,1269,10,6,2024-03-06 21:10:00,23.36
14590,130,2,4,2024-03-14 21:46:00,21.62
14591,1869,4,2,2024-01-08 17:54:00,14.85
14592,1182,7,9,2024-01-11 15:47:00,53.56
14593,1551,10,2,2024-01-02 20:58:00,45.72
14594,785,5,4,2024-01-19 18:53:00,20.34
14595,581,3,5,2024-01-29 10:40:00,17.43
14596,1469,5,3,2024-03-14 16:06:00,58.47
14597,768,4,9,2024-02-08 09:02:00,48.99
14598,362,5,1,2024-03-17 21:20:00,19.18
14599,1479,7,1,2024-03-29 18:26:00,58.47
14600,1416,5,4,2024-01-16 09:14:00,41.97
14601,1580,1,10,2024-02-22 13:28:00,33.98
14602,128,2,10,2024-02-03 11:10:00,35.4
14603,268,3,1,2024-02-09 12:14:00,45.39
14604,1305,1,7,2024-01-23 13:03:00,57.14
14605,62,5,8,2024-03-10 10:30:00,34.47
14606,629,6,8,2024-03-30 12:46:00,41.71
14607,869,6,3,2024-02-25 21:47:00,42.63
14608,640,10,9,2024-03-07 13:58:00,51.98
14609,1483,2,10,2024-03-17 09:28:00,32.11
14610,506,8,7,2024-02-21 06:27:00,18.29
14611,1223,4,8,2024-03-03 11:18:00,25.93
14612,1670,5,2,2024-02-14 12:39:00,28.78
14613,812,1,9,2024-02-22 07:50:00,25.3
14614,1224,10,5,2024-01-01 08:35:00,28.33
14615,1776,5,10,2024-02-24 20:12:00,57.69
14616,1113,10,5,2024-02-10 18:05:00,35.81
14617,1370,2,4,2024-02-06 12:45:00,14.62
14618,783,8,6,2024-02-11 06:41:00,20.41
14619,1574,2,1,2024-03-19 12:33:00,48.72
14620,1053,3,10,2024-02-16 18:12:00,32.76
14621,1916,8,4,2024-02-21 21:33:00,38.42
14622,1065,9,1,2024-01-13 19:58:00,18.17
14623,417,2,5,2024-01-17 09:06:00,59.75
14624,1724,3,6,2024-01-31 14:56:00,10.52
14625,1807,5,1,2024-02-28 10:48:00,14.44
14626,150,2,3,2024-02-10 18:57:00,49.14
14627,1884,8,10,2024-03-31 17:26:00,14.9
14628,434,10,4,2024-02-14 13:02:00,13.52
14629,444,7,4,2024-01-28 16:37:00,34.36
14630,1539,6,8,2024-03-01 22:38:00,47.51
14631,1601,8,7,2024-01-14 11:28:00,51.59
14632,1597,7,6,2024-01-15 14:44:00,39.78
14633,638,2,1,2024-01-08 19:38:00,11.76
14634,1700,5,2,2024-03-06 08:51:00,41.59
14635,846,7,3,2024-01-05 19:24:00,51.41
14636,179,1,3,2024-01-06 08:05:00,45.05
14637,559,6,2,2024-03-27 22:41:00,36.56
14638,1666,10,4,2024-02-03 20:29:00,21.07
14639,119,2,1,2024-02-21 07:00:00,21.56
14640,1536,9,6,2024-03-15 21:14:00,34.13
14641,797,2,3,2024-02-05 16:23:00,27.63
14642,1187,6,2,2024-01-29 10:10:00,42.29
14643,864,7,6,2024-01-06 06:07:00,33.92
14644,1704,1,6,2024-02-23 15:38:00,46.22
14645,76,5,6,2024-02-26 14:31:00,15.93
14646,1291,4,6,2024-01-10 11:00:00,12.34
14647,1761,6,2,2024-02-10 22:11:00,47.13
14648,634,4,7,2024-02-12 19:32:00,46.21
14649,1477,9,7,2024-03-20 21:52:00,41.43
14650,543,4,1,2024-01-20 20:32:00,40.79
14651,199,2,8,2024-02-09 16:55:00,31.84
14652,1283,9,6,2024-01-09 11:01:00,28.67
14653,77,5,9,2024-01-26 15:22:00,42.01
14654,949,7,9,2024-01-17 16:19:00,13.37
14655,1582,3,2,2024-02-06 19:02:00,57.31
14656,974,9,2,2024-03-12 15:13:00,57.72
14657,1415,4,10,2024-02-17 20:46:00,37.38
14658,1776,5,8,2024-02-22 17:00:00,27.01
14659,1024,7,8,2024-02-03 14:41:00,26.83
14660,168,4,9,2024-02-23 21:33:00,16.31
14661,875,3,8,2024-03-23 14:46:00,58.26
14662,303,4,8,2024-03-25 15:02:00,25.66
14663,186,8,2,2024-02-26 17:30:00,59.02
14664,1746,4,3,2024-01-19 12:27:00,15.5
14665,1067,2,5,2024-01-24 06:43:00,49.0
14666,269,9,8,2024-03-25 13:43:00,24.23
14667,11,4,7,2024-01-24 21:40:00,26.76
14668,318,10,6,2024-01-20 10:46:00,51.79
14669,603,3,10,2024-01-29 10:27:00,32.95
14670,1443,6,3,2024-03-29 07:33:00,16.66
14671,1388,1,8,2024-02-14 22:47:00,15.3
14672,1557,4,2,2024-01-13 19:01:00,54.31
14673,1457,3,5,2024-01-02 12:27:00,12.72
14674,860,1,9,2024-01-19 21:33:00,15.56
14675,1629,8,6,2024-03-30 22:17:00,39.19
14676,974,6,3,2024-03-07 08:51:00,12.24
14677,1795,10,4,2024-01-14 13:32:00,38.85
14678,464,6,3,2024-01-30 08:14:00,22.05
14679,1982,6,9,2024-02-23 11:25:00,35.35
14680,710,1,4,2024-03-09 16:40:00,48.28
14681,1821,5,9,2024-02-18 07:06:00,12.38
14682,832,4,3,2024-03-20 07:00:00,12.4
14683,1393,3,2,2024-03-19 12:58:00,39.7
14684,1424,1,8,2024-01-25 12:07:00,19.15
14685,859,7,2,2024-02-03 10:02:00,29.21
14686,231,5,1,2024-01-20 14:36:00,39.62
14687,1061,9,10,2024-02-01 15:43:00,16.29
14688,1876,8,2,2024-03-25 09:20:00,16.32
14689,404,2,3,2024-03-09 15:05:00,49.97
14690,749,3,8,2024-03-02 18:22:00,46.18
14691,736,10,3,2024-02-16 13:48:00,17.74
14692,2000,5,3,2024-02-10 14:44:00,49.53
14693,732,10,6,2024-03-01 18:11:00,25.01
14694,1186,3,10,2024-03-10 19:42:00,15.28
14695,1886,8,6,2024-01-22 22:35:00,43.64
14696,1616,3,9,2024-01-16 20:02:00,18.13
14697,875,3,5,2024-02-10 17:08:00,17.47
14698,604,4,2,2024-02-25 20:08:00,12.61
14699,471,9,5,2024-03-29 19:05:00,43.27
14700,1067,7,3,2024-01-24 19:51:00,42.73
14701,657,10,2,2024-03-17 15:00:00,49.15
14702,852,7,10,2024-02-02 10:20:00,54.58
14703,1741,6,7,2024-03-25 10:37:00,32.42
14704,691,6,10,2024-01-30 12:35:00,22.73
14705,1187,7,3,2024-01-15 22:22:00,46.84
14706,1514,2,6,2024-02-17 12:35:00,57.69
14707,591,7,10,2024-03-24 20:22:00,51.34
14708,489,9,5,2024-02-29 12:24:00,58.72
14709,1167,3,8,2024-02-25 19:04:00,16.13
14710,1416,4,2,2024-03-02 18:48:00,53.94
14711,1716,6,9,2024-02-23 17:47:00,44.86
14712,1822,5,9,2024-03-01 07:58:00,54.65
14713,1140,8,3,2024-03-07 15:02:00,59.48
14714,25,7,8,2024-03-31 18:17:00,53.28
14715,1367,6,5,2024-01-05 17:27:00,12.21
14716,1887,3,1,2024-03-26 08:33:00,32.12
14717,314,9,6,2024-02-20 16:56:00,37.87
14718,128,10,1,2024-02-14 13:32:00,10.76
14719,1377,4,5,2024-02-23 16:01:00,57.38
14720,1857,4,3,2024-02-07 06:54:00,52.7
14721,424,1,8,2024-01-02 13:02:00,37.7
14722,1645,6,5,2024-03-22 11:14:00,57.77
14723,1888,5,9,2024-03-17 22:13:00,47.95
14724,1919,7,4,2024-03-05 16:40:00,30.89
14725,1057,10,8,2024-03-21 12:45:00,43.07
14726,814,6,5,2024-03-03 20:16:00,30.68
14727,122,2,1,2024-03-12 14:56:00,19.45
14728,1783,10,1,2024-01-11 19:49:00,50.8
14729,1308,4,6,2024-03-07 21:22:00,15.21
14730,809,1,3,2024-02-10 12:01:00,10.63
14731,1548,6,9,2024-03-23 15:02:00,22.06
14732,1474,5,10,2024-03-14 08:46:00,38.5
14733,1492,5,1,2024-01-15 20:29:00,24.65
14734,1257,6,1,2024-01-25 16:17:00,22.72
14735,1418,3,6,2024-01-29 07:20:00,49.32
14736,1508,2,4,2024-02-11 17:07:00,55.7
14737,1784,7,5,2024-01-01 06:35:00,39.86
14738,414,9,8,2024-02-14 16:39:00,59.43
14739,1122,7,9,2024-01-08 18:43:00,30.29
14740,1578,5,4,2024-01-04 19:28:00,19.71
14741,995,6,1,2024-01-20 21:53:00,54.89
14742,900,4,7,2024-01-21 09:35:00,24.79
14743,146,8,5,2024-02-12 16:53:00,36.38
14744,1848,9,10,2024-01-16 08:26:00,28.94
14745,991,4,5,2024-03-30 21:18:00,18.91
14746,1651,2,10,2024-03-18 08:18:00,19.83
14747,735,1,10,2024-02-26 07:30:00,15.39
14748,1525,1,3,2024-03-22 07:48:00,17.81
14749,1597,4,5,2024-03-18 11:23:00,12.03
14750,1979,7,2,2024-03-11 13:53:00,10.89
14751,1740,9,7,2024-01-23 09:54:00,52.42
14752,1259,10,4,2024-01-21 14:54:00,12.14
14753,113,8,9,2024-01-18 19:54:00,43.24
14754,1243,4,2,2024-03-27 12:10:00,49.78
14755,1995,5,2,2024-03-16 09:03:00,41.9
14756,1395,3,6,2024-03-16 09:26:00,21.23
14757,1740,5,6,2024-01-28 15:11:00,42.03
14758,39,6,9,2024-03-30 09:04:00,40.57
14759,479,2,1,2024-01-30 07:47:00,44.26
14760,306,8,1,2024-01-26 14:16:00,46.52
14761,1096,5,1,2024-03-31 15:13:00,35.51
14762,15,8,6,2024-02-15 14:47:00,48.91
14763,682,6,9,2024-02-18 15:16:00,25.82
14764,821,5,7,2024-02-16 06:30:00,18.23
14765,1447,4,2,2024-03-26 13:56:00,23.63
14766,1255,2,7,2024-01-20 22:19:00,23.7
14767,451,6,8,2024-02-13 13:44:00,13.29
14768,613,9,1,2024-03-08 09:03:00,58.25
14769,1617,7,3,2024-01-30 13:13:00,17.09
14770,1727,7,2,2024-03-16 13:58:00,11.02
14771,270,1,8,2024-03-19 06:24:00,52.39
14772,913,4,10,2024-02-10 22:02:00,11.17
14773,1115,2,8,2024-02-03 15:04:00,46.63
14774,956,1,8,2024-01-21 13:57:00,11.18
14775,1921,9,10,2024-02-07 18:25:00,31.84
14776,1271,9,2,2024-03-16 20:32:00,35.94
14777,709,9,5,2024-01-25 14:40:00,14.65
14778,962,7,6,2024-01-08 13:27:00,10.78
14779,1229,2,10,2024-01-28 06:22:00,43.72
14780,317,8,2,2024-03-18 22:04:00,12.99
14781,1199,9,5,2024-02-03 19:20:00,49.82
14782,623,9,3,2024-02-24 17:08:00,20.02
14783,438,1,5,2024-01-06 18:55:00,20.96
14784,713,3,10,2024-02-17 18:37:00,55.68
14785,30,4,6,2024-01-21 15:46:00,56.43
14786,1726,2,6,2024-02-06 15:29:00,41.04
14787,1444,10,6,2024-03-07 08:44:00,37.14
14788,1424,1,2,2024-01-21 06:33:00,20.3
14789,1181,3,2,2024-01-09 19:57:00,19.76
14790,1014,1,2,2024-02-21 17:16:00,16.02
14791,489,9,5,2024-01-17 12:40:00,30.9
14792,437,2,8,2024-03-25 19:41:00,46.28
14793,181,10,8,2024-01-28 06:07:00,25.24
14794,144,2,1,2024-03-20 15:42:00,54.97
14795,1029,10,1,2024-03-26 16:26:00,33.64
14796,1849,9,6,2024-03-05 19:16:00,52.19
14797,1241,1,8,2024-03-20 18:07:00,36.86
14798,1569,1,5,2024-01-24 09:52:00,14.61
14799,1467,4,5,2024-03-25 07:07:00,31.56
14800,509,4,2,2024-01-30 12:14:00,48.53
14801,398,7,2,2024-03-04 15:16:00,41.99
14802,1190,10,9,2024-01-26 17:34:00,55.23
14803,632,5,9,2024-02-13 12:07:00,52.92
14804,549,2,8,2024-02-17 09:51:00,53.82
14805,856,5,9,2024-03-22 20:40:00,11.2
14806,886,5,1,2024-01-07 09:49:00,46.88
14807,1846,10,2,2024-01-26 13:31:00,12.51
14808,1303,5,8,2024-01-22 18:08:00,15.5
14809,794,4,2,2024-02-13 20:29:00,48.85
14810,179,6,8,2024-02-06 13:22:00,26.37
14811,222,4,7,2024-02-02 13:40:00,10.82
14812,208,7,10,2024-03-28 15:47:00,28.58
14813,288,10,7,2024-02-26 11:19:00,41.71
14814,594,8,1,2024-01-11 15:39:00,18.58
14815,1174,2,1,2024-01-21 18:39:00,52.27
14816,1023,5,3,2024-03-05 06:24:00,29.86
14817,1164,1,5,2024-02-22 13:53:00,41.55
14818,582,4,1,2024-02-02 14:46:00,40.79
14819,958,10,7,2024-03-24 21:59:00,55.25
14820,1324,2,6,2024-02-26 18:02:00,30.39
14821,1619,1,2,2024-01-23 06:01:00,17.17
14822,402,2,9,2024-01-11 07:00:00,40.64
14823,1983,3,6,2024-03-30 12:13:00,25.62
14824,820,6,10,2024-02-06 20:00:00,18.93
14825,253,7,3,2024-03-26 13:24:00,26.58
14826,1164,6,7,2024-02-29 21:04:00,23.93
14827,1373,7,9,2024-02-17 20:17:00,49.68
14828,1991,5,6,2024-01-21 22:34:00,58.49
14829,1310,3,6,2024-01-07 13:55:00,20.17
14830,1953,7,8,2024-03-07 07:42:00,38.36
14831,318,3,8,2024-01-25 17:22:00,36.94
14832,1192,8,3,2024-03-20 22:52:00,40.85
14833,909,3,6,2024-02-22 12:51:00,43.47
14834,985,5,7,2024-03-10 18:15:00,38.99
14835,1686,9,5,2024-03-22 07:23:00,25.79
14836,997,3,9,2024-02-17 22:13:00,38.41
14837,1367,2,4,2024-02-09 06:15:00,44.87
14838,1907,7,1,2024-03-01 12:41:00,34.33
14839,163,6,1,2024-02-19 08:15:00,42.42
14840,103,7,5,2024-03-17 07:03:00,47.76
14841,375,9,1,2024-03-04 12:12:00,37.06
14842,1843,1,5,2024-01-07 15:31:00,40.35
14843,1513,2,7,2024-01-15 10:14:00,30.38
14844,335,9,10,2024-01-26 12:14:00,52.63
14845,1368,6,8,2024-02-10 20:58:00,22.76
14846,601,6,9,2024-01-21 17:41:00,42.28
14847,1811,5,3,2024-01-29 21:50:00,32.58
14848,63,5,4,2024-03-13 12:17:00,58.57
14849,428,1,4,2024-03-19 17:06:00,38.9
14850,800,9,8,2024-03-08 20:44:00,15.66
14851,493,10,6,2024-01-04 13:43:00,53.93
14852,1070,6,5,2024-01-28 12:27:00,29.66
14853,1890,9,2,2024-03-19 13:10:00,47.18
14854,3,10,7,2024-02-25 20:56:00,42.37
14855,1938,2,7,2024-01-22 16:43:00,31.49
14856,1131,6,8,2024-03-09 14:13:00,24.93
14857,674,9,6,2024-01-01 07:32:00,42.77
14858,131,1,6,2024-03-26 20:09:00,30.77
14859,1427,6,3,2024-03-05 14:25:00,45.41
14860,666,10,7,2024-02-11 15:14:00,38.73
14861,1515,1,6,2024-01-11 06:27:00,28.26
14862,1774,9,7,2024-03-21 20:15:00,36.09
14863,1728,3,7,2024-02-12 17:58:00,43.48
14864,1968,10,4,2024-01-27 09:53:00,16.67
14865,1326,10,4,2024-01-16 17:11:00,22.23
14866,1547,1,6,2024-01-11 19:50:00,30.52
14867,726,3,4,2024-02-07 13:04:00,38.5
14868,773,6,8,2024-02-07 22:04:00,30.97
14869,597,9,5,2024-02-20 11:17:00,47.24
14870,450,2,5,2024-01-26 16:27:00,10.71
14871,517,2,5,2024-02-24 11:22:00,53.69
14872,1175,6,5,2024-01-14 10:50:00,35.06
14873,1382,10,5,2024-03-19 12:00:00,26.99
14874,1543,6,4,2024-02-05 07:41:00,11.5
14875,626,7,8,2024-02-06 22:01:00,56.52
14876,218,2,5,2024-02-10 20:23:00,50.59
14877,455,10,6,2024-03-27 08:22:00,42.05
14878,553,7,1,2024-02-23 20:56:00,35.11
14879,1744,9,4,2024-01-12 11:16:00,31.72
14880,1701,6,4,2024-01-01 21:46:00,49.44
14881,1518,3,10,2024-03-14 17:21:00,59.84
14882,141,6,8,2024-01-22 13:06:00,22.93
14883,1128,10,8,2024-03-21 16:23:00,57.31
14884,750,10,7,2024-03-05 14:07:00,19.44
14885,1164,3,9,2024-03-11 20:21:00,29.25
14886,1213,10,1,2024-03-11 16:49:00,49.71
14887,804,10,3,2024-01-07 10:34:00,57.45
14888,1565,4,6,2024-01-18 22:28:00,28.85
14889,1365,8,6,2024-02-18 19:30:00,20.83
14890,208,6,9,2024-02-04 09:29:00,14.98
14891,562,8,10,2024-02-18 16:05:00,39.89
14892,1499,10,1,2024-02-29 18:45:00,28.04
14893,767,3,1,2024-01-28 16:02:00,59.78
14894,452,7,9,2024-02-22 06:27:00,33.64
14895,1797,9,5,2024-02-09 19:16:00,14.28
14896,1661,4,6,2024-03-25 22:40:00,41.75
14897,1209,3,8,2024-03-28 06:01:00,42.27
14898,1222,9,3,2024-01-12 10:38:00,12.92
14899,1957,5,6,2024-01-04 20:24:00,19.0
14900,1089,7,5,2024-02-03 09:54:00,27.36
14901,1392,6,2,2024-03-22 20:30:00,23.48
14902,585,1,3,2024-01-11 21:51:00,13.11
14903,348,1,7,2024-01-29 14:33:00,57.97
14904,347,4,5,2024-03-06 19:12:00,23.25
14905,177,6,3,2024-01-13 12:35:00,46.77
14906,983,5,2,2024-03-23 20:54:00,15.7
14907,622,9,6,2024-03-20 06:50:00,33.26
14908,501,9,5,2024-02-12 18:33:00,24.06
14909,1136,7,2,2024-02-25 11:59:00,23.96
14910,1031,5,4,2024-03-11 22:57:00,41.07
14911,446,4,1,2024-03-24 14:18:00,38.25
14912,1119,2,9,2024-03-30 16:53:00,35.83
14913,1730,3,4,2024-03-22 22:43:00,41.25
14914,1384,7,8,2024-01-29 20:38:00,29.28
14915,55,9,7,2024-01-01 21:33:00,11.65
14916,1174,10,1,2024-01-28 12:10:00,46.83
14917,1398,7,4,2024-01-14 11:50:00,54.46
14918,1558,6,2,2024-03-26 20:28:00,31.25
14919,1088,4,7,2024-03-01 09:59:00,54.44
14920,1181,1,9,2024-03-12 17:54:00,43.34
14921,1066,6,5,2024-01-20 14:02:00,16.0
14922,303,9,3,2024-03-02 12:05:00,28.4
14923,306,2,3,2024-02-15 22:34:00,33.35
14924,831,6,8,2024-01-07 11:43:00,56.58
14925,533,5,6,2024-01-20 07:37:00,36.38
14926,605,9,2,2024-03-11 17:18:00,36.85
14927,1333,6,1,2024-01-07 22:21:00,14.63
14928,884,9,6,2024-01-02 16:08:00,48.49
14929,1172,4,6,2024-02-02 09:01:00,32.66
14930,1765,4,8,2024-01-20 07:33:00,51.52
14931,261,3,6,2024-02-27 14:24:00,56.83
14932,1313,5,9,2024-01-06 19:12:00,53.45
14933,1633,5,7,2024-03-06 07:10:00,21.91
14934,52,8,1,2024-01-24 19:59:00,58.5
14935,1325,8,3,2024-03-25 19:02:00,15.41
14936,1767,9,1,2024-01-31 22:54:00,56.7
14937,596,6,10,2024-01-02 21:00:00,33.01
14938,1078,3,5,2024-03-11 08:18:00,38.52
14939,579,2,7,2024-03-31 14:36:00,48.4
14940,513,10,5,2024-03-24 21:42:00,12.06
14941,853,5,10,2024-02-18 16:16:00,28.67
14942,111,1,9,2024-01-04 21:15:00,28.39
14943,1813,2,6,2024-03-24 12:17:00,36.4
14944,287,10,9,2024-01-09 15:35:00,39.12
14945,1076,4,10,2024-01-04 06:37:00,11.37
14946,234,8,1,2024-01-17 06:11:00,46.42
14947,1055,1,2,2024-01-29 13:54:00,16.67
14948,1068,1,10,2024-01-15 08:57:00,38.38
14949,224,5,9,2024-03-11 12:29:00,34.42
14950,1668,4,6,2024-02-24 21:04:00,41.24
14951,604,10,6,2024-02-13 19:35:00,19.15
14952,1491,1,7,2024-03-18 07:34:00,37.09
14953,1814,1,4,2024-03-10 21:20:00,20.41
14954,744,10,7,2024-02-18 10:12:00,43.96
14955,626,7,8,2024-03-19 17:51:00,20.95
14956,1107,4,8,2024-03-04 10:47:00,38.36
14957,970,5,1,2024-02-11 20:37:00,19.54
14958,938,7,1,2024-01-19 17:23:00,44.84
14959,1207,9,1,2024-01-06 10:56:00,49.09
14960,524,7,2,2024-02-07 08:09:00,16.39
14961,696,9,1,2024-02-02 22:57:00,23.15
14962,1161,6,2,2024-01-15 06:23:00,28.22
14963,808,8,3,2024-03-30 22:30:00,36.75
14964,160,9,6,2024-02-19 20:50:00,44.13
14965,1088,9,7,2024-01-28 11:46:00,15.36
14966,344,4,10,2024-01-18 19:22:00,42.22
14967,1005,3,5,2024-02-02 14:43:00,19.48
14968,110,8,5,2024-02-03 11:05:00,24.71
14969,682,1,5,2024-03-27 20:38:00,22.94
14970,1856,8,7,2024-02-06 15:41:00,14.92
14971,1697,1,8,2024-03-20 16:59:00,58.6
14972,664,4,3,2024-02-25 18:08:00,27.47
14973,354,9,8,2024-01-12 19:38:00,44.44
14974,530,5,3,2024-03-24 14:38:00,37.82
14975,1176,7,4,2024-02-12 21:33:00,24.31
14976,131,2,4,2024-03-08 14:20:00,53.57
14977,1454,4,1,2024-01-18 06:15:00,11.21
14978,1526,8,3,2024-01-04 17:26:00,53.64
14979,712,1,6,2024-03-04 17:40:00,17.09
14980,535,10,8,2024-02-03 10:59:00,59.55
14981,97,7,5,2024-02-19 20:27:00,21.71
14982,1703,7,1,2024-02-29 18:49:00,48.4
14983,888,10,5,2024-01-18 07:44:00,16.66
14984,1514,3,6,2024-03-09 22:23:00,58.21
14985,1281,4,9,2024-02-05 09:24:00,45.53
14986,1154,8,10,2024-03-11 15:30:00,41.72
14987,59,2,9,2024-01-08 21:26:00,36.03
14988,235,4,1,2024-03-29 08:57:00,49.54
14989,479,6,7,2024-03-27 08:16:00,39.96
14990,1513,5,10,2024-01-22 12:59:00,29.93
14991,249,7,8,2024-03-03 14:28:00,56.1
14992,957,4,2,2024-01-29 12:17:00,45.85
14993,193,2,8,2024-01-06 10:52:00,33.36
14994,1158,4,6,2024-02-14 21:15:00,17.74
14995,1408,9,7,2024-03-11 21:04:00,33.63
14996,1022,6,1,2024-01-24 14:32:00,19.69
14997,1207,2,3,2024-01-05 18:42:00,13.81
14998,692,6,10,2024-03-07 11:59:00,56.46
14999,432,8,6,2024-01-24 10:59:00,19.63
15000,1763,6,7,2024-02-15 17:05:00,46.69
15001,1902,2,10,2024-01-19 21:41:00,26.5
15002,1421,5,2,2024-01-01 19:31:00,27.81
15003,726,9,4,2024-02-05 18:09:00,57.38
15004,1420,9,1,2024-02-07 09:37:00,48.32
15005,147,2,7,2024-03-05 06:11:00,48.58
15006,240,3,6,2024-03-15 17:17:00,18.53
15007,103,5,4,2024-02-08 15:08:00,31.22
15008,257,1,5,2024-03-04 08:46:00,52.24
15009,592,9,10,2024-01-05 22:02:00,22.82
15010,1195,5,8,2024-03-16 17:12:00,24.86
15011,1731,4,1,2024-02-18 18:27:00,30.23
15012,568,6,3,2024-01-30 19:46:00,59.7
15013,1973,10,3,2024-01-28 11:48:00,18.22
15014,1760,6,1,2024-01-24 17:53:00,49.64
15015,126,3,9,2024-03-20 14:27:00,47.42
15016,1125,4,1,2024-02-12 13:30:00,51.27
15017,1092,10,5,2024-01-03 22:53:00,50.07
15018,865,9,2,2024-03-18 18:17:00,44.67
15019,1641,7,5,2024-03-25 19:27:00,25.63
15020,1581,4,6,2024-01-21 13:33:00,28.22
15021,1464,2,3,2024-01-16 10:10:00,43.34
15022,1804,1,2,2024-01-13 10:41:00,41.91
15023,1542,6,8,2024-01-31 21:42:00,45.76
15024,1645,4,10,2024-01-30 11:23:00,48.16
15025,80,2,10,2024-01-23 11:30:00,42.97
15026,195,10,7,2024-03-01 06:14:00,16.0
15027,669,4,8,2024-01-16 22:02:00,58.4
15028,1083,3,1,2024-02-10 13:42:00,19.68
15029,937,8,6,2024-01-29 08:09:00,36.4
15030,1702,8,10,2024-02-02 13:14:00,14.13
15031,1535,3,2,2024-02-21 19:16:00,44.33
15032,1501,5,6,2024-01-02 20:43:00,22.86
15033,1783,2,8,2024-03-07 21:33:00,46.28
15034,57,1,6,2024-03-01 17:10:00,50.23
15035,1017,6,9,2024-01-25 18:59:00,24.19
15036,1394,3,9,2024-03-18 18:52:00,30.14
15037,1539,9,2,2024-01-02 19:41:00,21.45
15038,36,8,3,2024-01-13 11:48:00,29.73
15039,705,4,6,2024-01-30 11:07:00,55.88
15040,222,1,9,2024-03-12 19:48:00,51.92
15041,279,10,5,2024-03-26 13:11:00,13.95
15042,541,8,5,2024-03-15 13:46:00,26.36
15043,1175,5,2,2024-01-01 21:47:00,28.57
15044,961,8,7,2024-03-24 22:30:00,38.66
15045,1657,1,9,2024-02-27 07:39:00,39.48
15046,1521,4,6,2024-02-04 11:28:00,55.26
15047,1834,3,10,2024-01-28 08:29:00,56.06
15048,1298,8,1,2024-03-03 20:08:00,49.42
15049,496,1,10,2024-02-24 19:37:00,24.69
15050,871,3,1,2024-02-01 09:22:00,52.77
15051,254,6,8,2024-01-26 09:19:00,57.15
15052,386,1,6,2024-03-18 18:07:00,29.31
15053,1820,6,1,2024-02-16 06:15:00,26.61
15054,1564,9,4,2024-03-06 18:02:00,24.47
15055,1561,1,9,2024-01-14 10:10:00,42.8
15056,1119,4,3,2024-03-12 06:00:00,30.22
15057,719,7,5,2024-01-22 14:20:00,48.46
15058,1794,9,2,2024-03-17 20:10:00,53.49
15059,1156,7,2,2024-01-19 15:10:00,43.17
15060,264,3,7,2024-01-13 18:28:00,21.86
15061,813,7,1,2024-02-17 12:33:00,48.37
15062,1199,5,6,2024-01-22 15:39:00,42.68
15063,1310,6,5,2024-01-09 13:10:00,20.19
15064,188,6,4,2024-02-17 20:38:00,26.95
15065,1245,5,6,2024-03-24 17:38:00,50.05
15066,1121,2,6,2024-03-30 09:49:00,25.92
